"Category","Subfolder","File","SizeKB","Modified"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","20220331_E.pdf","2256.4","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","20250327_e.pdf","2499.1","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","20250428_E.pdf","375","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","20251031_E.pdf","444.5","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","20260430_E.pdf","3335.7","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","E_20231027_2Q.pdf","710","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","E_20240501.pdf","779.7","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","E_20241030_2Q.pdf","1028.9","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","FAQ_E.pdf","78.4","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","FY2019_DS_E.pdf","57.4","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","Investor_Day_2024_E.pdf","3480","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","Investor_Day_2025_E.pdf","5263.8","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","SA_20250428_e.pdf","1398.2","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","SA_20251031_E.pdf","1206.2","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","SA_20260430_E.pdf","2659.9","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","S_E_20240501.pdf","1895.6","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","S_E_20241030.pdf","1056.1","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Other","TOCOM_E.pdf","554.9","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Q_and_A","20180507_QAs_EN.pdf","91.5","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Q_and_A","FAQ_QA_E_Q2FY2019.pdf","88.7","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Q_and_A","FAQ_QA_E_Q2FY2020.pdf","50.3","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Q_and_A","FAQ_QA_E_Q4FY2020.pdf","73","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Q_and_A","FY2016Q4QA_EN.pdf","152.8","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Q_and_A","FY2017Q2QA_e.pdf","138.4","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Q_and_A","QA_E_20190329.pdf","72.2","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Q_and_A","QA_E_20211028.pdf","110.1","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Q_and_A","QA_E_20220401.pdf","104.2","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Q_and_A","QA_E_20220427.pdf","114.6","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Q_and_A","QA_E_20221028.pdf","87.6","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Q_and_A","QA_E_JPX_Q4FY2018.pdf","60.9","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Q_and_A","QA_JPX_2Q_FY18_e.pdf","89","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Transcripts","transcript_Q2_FY2023_en.pdf","2122.3","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\03_Events\Transcripts","transcript_Q4_FY2022_en.pdf","1827.1","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","2nd_Medium_Term_management_Plan_E_20160322.pdf","1728.4","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","3rd_mtmp_e_20190328.pdf","3341.8","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","3rd_mtmp_itmp_e.pdf","4887.3","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","b5b4pj000000jdso.pdf","1267.4","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","b5b4pj000003dfwr.pdf","757.7","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","b5b4pj0000043z8v.pdf","2771.8","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","b5b4pj0000043z90.pdf","719.5","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","e_itplan201303.pdf","1045.4","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","e_mplan201303.pdf","756.9","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","itmp_e_20190328.pdf","1550","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","itmp_e_20220331.pdf","844.3","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","itmp_e_20230330.pdf","1283.7","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","itmp_e_20240430.pdf","872.9","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","itmp_e_20260428.pdf","1292.4","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","IT_Master_Plan_E_20160322.pdf","802.5","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","IT_Master_Plan_E_20170331.pdf","669.1","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","IT_Master_Plan_E_20180427.pdf","462.2","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","mtmp_e_20220331.pdf","2256.4","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","mtmp_e_20230330.pdf","1574","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","mtmp_e_20240430.pdf","1568.8","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","mtmp_e_20260428.pdf","2636.9","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","sjcobq0000010t1e.pdf","2499.1","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","sjcobq0000010t1j.pdf","1156.1","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","tvdivq000000uf5s.pdf","1366.7","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","Update_of_2nd_Medium_Term_Management_Plan_E_20170331.pdf","807.3","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","Update_of_2nd_Medium_Term_Management_Plan_E_20180427.pdf","644.6","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","update_of_3rd_mtmp_e_20200331.pdf","2062.5","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","Update_of_Medium-Term_Management_Plan(E)(Apr.2014).pdf","1538.2","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Mid_Term_Plans","Update_of_Medium-Term_Management_Plan(E)(Apr.2015)..pdf","2804.7","2026-05-21"
"C:","C:\Users\werdn\Documents\Investing\Single Stock Investments\8697.T\04_Strategy\Presentations","3rd_mtmp_itmp_e.pdf","4887.3","2026-05-21"
