date,sector_breadth_positive,sector_dispersion,sector_mean_return
2024-06-25,0.2727272727272727,0.010031422807371109,-0.0030885251416724806
2024-06-26,0.18181818181818182,0.0060425337932368305,-0.0015621726181298938
2024-06-27,0.6363636363636364,0.004079296976792767,0.0014977721814412744
2024-06-28,0.36363636363636365,0.006344434731048897,-0.0019745602393754173
2024-07-01,0.36363636363636365,0.0068896436577564136,-0.00416950730309222
2024-07-02,0.8181818181818182,0.00619301539174648,0.0058410263195193875
2024-07-03,0.6363636363636364,0.005885777946849387,0.002567486957520071
2024-07-05,0.7272727272727273,0.008983401812871883,0.0034713623015845837
2024-07-08,0.5454545454545454,0.004356978380572287,-0.0005039588372515572
2024-07-09,0.5454545454545454,0.005648085114982576,-0.0004194506968710033
2024-07-10,1.0,0.0033371000600684727,0.008329105655923798
2024-07-11,0.6363636363636364,0.01563503412053225,0.0037720056778272866
2024-07-12,0.9090909090909091,0.004266055319798612,0.0059346565059166245
2024-07-15,0.5454545454545454,0.010789060577613108,0.0008441368131275
2024-07-16,0.9090909090909091,0.00809787524354686,0.010778840699702403
2024-07-17,0.5454545454545454,0.015669868069203938,-0.003738475314836499
2024-07-18,0.18181818181818182,0.007106677191082612,-0.006865883087823836
2024-07-19,0.18181818181818182,0.0059780130901300075,-0.005709814826165666
2024-07-22,0.9090909090909091,0.0074572165321309305,0.0069480268513280544
2024-07-23,0.18181818181818182,0.00513633790209013,-0.003086599037742474
2024-07-24,0.2727272727272727,0.01784644889508621,-0.013754024756048972
2024-07-25,0.36363636363636365,0.008686772517117417,-0.0012944368209265083
2024-07-26,1.0,0.00501725787498396,0.01247238481350512
2024-07-29,0.6363636363636364,0.006866986720317537,0.002093221218813239
2024-07-30,0.6363636363636364,0.010929952262376611,0.0006081729316134457
2024-07-31,0.6363636363636364,0.01322053522216868,0.008916308116768377
2024-08-01,0.45454545454545453,0.01899411086944274,-0.0061787615781693835
2024-08-02,0.2727272727272727,0.014759221099278292,-0.014839739274176457
2024-08-05,0.0,0.004761059989624903,-0.025701161179041573
2024-08-06,1.0,0.005293368994790305,0.01072800537226109
2024-08-07,0.36363636363636365,0.008056552005619095,-0.005713014794959973
2024-08-08,1.0,0.009556873598794507,0.017819867355061438
2024-08-09,0.9090909090909091,0.002573827219656688,0.003378467268471837
2024-08-12,0.2727272727272727,0.004962198226215189,-0.0023199998841275864
2024-08-13,0.9090909090909091,0.010541286080593886,0.010670973277976625
2024-08-14,0.6363636363636364,0.005185783662393984,0.0025096600540727154
2024-08-15,0.8181818181818182,0.01055447818156586,0.012167975819808774
2024-08-16,0.7272727272727273,0.0025587218196444707,0.0018977227579793415
2024-08-19,1.0,0.0039315684418384286,0.007742105596253677
2024-08-20,0.2727272727272727,0.008274637414890566,-0.0030195953207266886
2024-08-21,0.9090909090909091,0.004203954207562718,0.005385792888098918
2024-08-22,0.36363636363636365,0.009139435934021613,-0.0035194298673652284
2024-08-23,1.0,0.006210671157022237,0.010775124243871736
2024-08-26,0.5454545454545454,0.006468789505997194,0.0008905262333040302
2024-08-27,0.6363636363636364,0.004885479961870985,-0.0003343082074008191
2024-08-28,0.18181818181818182,0.004879453713796244,-0.004123920229023758
2024-08-29,0.6363636363636364,0.006644590040973143,0.0021124942056934726
2024-08-30,1.0,0.0032030078599203067,0.009275902212614035
2024-09-03,0.18181818181818182,0.015333086023622202,-0.013559070600269537
2024-09-04,0.5454545454545454,0.005876228320757291,-0.000616819677406566
2024-09-05,0.18181818181818182,0.007232725315743846,-0.004388454108437659
2024-09-06,0.0,0.008841466977936824,-0.012464315374937328
2024-09-09,1.0,0.004059092722455659,0.010833487353690628
2024-09-10,0.6363636363636364,0.010220692837952546,0.0025096720561359376
2024-09-11,0.5454545454545454,0.012031374287073337,0.0024241340729212924
2024-09-12,1.0,0.005004167054404141,0.007292010197306873
2024-09-13,1.0,0.003425198497414692,0.007230533738340181
2024-09-16,0.8181818181818182,0.00530482063193692,0.005967807587570115
2024-09-17,0.45454545454545453,0.007310380995217313,8.16581356494105e-05
2024-09-18,0.09090909090909091,0.0031229463605818683,-0.003102137917050435
2024-09-19,0.7272727272727273,0.011606899995449628,0.010070331108341747
2024-09-20,0.18181818181818182,0.009349165787760395,0.00010990929139867686
2024-09-23,0.6363636363636364,0.004582341355066736,0.0014736924693959626
2024-09-24,0.45454545454545453,0.006985315384448673,0.00171158674327668
2024-09-25,0.18181818181818182,0.006459201380097022,-0.00473036049315444
2024-09-26,0.7272727272727273,0.010961723613346802,0.002116273395056691
2024-09-27,0.7272727272727273,0.007446263583292265,0.0030615487681612263
2024-09-30,0.7272727272727273,0.0042293567448939634,0.00308992239199992
